doc_id,scope,revenue_y0,revenue_y1,revenue_y2,revenue_y3,revenue_y4,revenue_tag,ordinary_income_y0,ordinary_income_y1,ordinary_income_y2,ordinary_income_y3,ordinary_income_y4,ordinary_income_tag,net_assets,net_assets_tag,net_assets_y0,net_assets_y1,net_assets_y2,net_assets_y3,net_assets_y4,shares_issued_prior1,roe_pct,roe_tag,equity_ratio_pct,equity_ratio_tag,dps,eps,eps_tag,shares_issued,current_assets,current_liabilities,operating_income,operating_income_tag,ocf,ocf_tag,icf,icf_tag,cash_and_equivalents,capex,interest_bearing_debt,interest_expense,interest_expense_tag,edinet_code,sec_code,period_end,name,market,sector33,sector17,size
S100YF41,連結,452124000000.0,507882000000.0,467780000000.0,448466000000.0,481148000000.0,jpcrp_cor:NetSalesSummaryOfBusinessResults,82551000000.0,109530000000.0,69200000000.0,-29698000000.0,19222000000.0,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,758616000000.0,jpcrp_cor:NetAssetsSummaryOfBusinessResults,840353000000.0,915465000000.0,968102000000.0,889655000000.0,758616000000.0,403760000.0,-19.2,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,59.099999999999994,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,50.0,-410.46,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,403760000.0,750137000000.0,198022000000.0,10864000000.0,jppfs_cor:OperatingIncome,89448000000.0,jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,108594000000.0,jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,428714000000.0,82403000000.0,400000000000.0,1524000000.0,jppfs_cor:InterestExpensesNOE,E01953,6963,2026-03-31,ローム,プライム（内国株式）,電気機器,電機・精密,TOPIX Mid400
S100YF47,連結,1838938000000.0,2025332000000.0,2004221000000.0,2014454000000.0,2070203000000.0,jpcrp_cor:RevenueIFRSSummaryOfBusinessResults,198947000000.0,176192000000.0,136143000000.0,63631000000.0,168994000000.0,jpcrp_cor:ProfitLossBeforeTaxIFRSSummaryOfBusinessResults,3339431000000.0,jpcrp_cor:EquityAttributableToOwnersOfParentIFRSSummaryOfBusinessResults,2871554000000.0,3023777000000.0,3225595000000.0,3217788000000.0,3339431000000.0,1510474320.0,4.3,jpcrp_cor:RateOfReturnOnEquityIFRSSummaryOfBusinessResults,71.89999999999999,jpcrp_cor:RatioOfOwnersEquityToGrossAssetsIFRSSummaryOfBusinessResults,52.0,,,1510474320.0,1501151000000.0,525010000000.0,118138000000.0,jpigp_cor:OperatingProfitLossIFRS,226235000000.0,jpcrp_cor:CashFlowsFromUsedInOperatingActivitiesIFRSSummaryOfBusinessResults,74539000000.0,jpcrp_cor:CashFlowsFromUsedInInvestingActivitiesIFRSSummaryOfBusinessResults,455887000000.0,149099000000.0,,4257000000.0,jpigp_cor:FinancialLiabilitiesMeasuredAtAmortizedCostInterestExpensesIFRS,E01182,6971,2026-03-31,京セラ,プライム（内国株式）,電気機器,電機・精密,TOPIX Large70
S100YF48,連結,143025000000.0,156662000000.0,158279000000.0,156727000000.0,164927000000.0,jpcrp_cor:NetSalesSummaryOfBusinessResults,3410000000.0,3169000000.0,4032000000.0,4520000000.0,4438000000.0,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,42097000000.0,jpcrp_cor:NetAssetsSummaryOfBusinessResults,35967000000.0,35922000000.0,38783000000.0,38908000000.0,42097000000.0,40332000.0,8.5,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,48.9,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,42.0,83.99,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,40332000.0,62846000000.0,36840000000.0,4132000000.0,jppfs_cor:OperatingIncome,4406000000.0,jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,-3193000000.0,jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,11231000000.0,,4705000000.0,90000000.0,jppfs_cor:InterestExpensesNOE,E02563,8103,2026-03-31,明和産業,プライム（内国株式）,卸売業,商社・卸売,TOPIX Small 2
S100YF4M,連結,23931000000.0,25869000000.0,26512000000.0,27840000000.0,28029000000.0,jpcrp_cor:OperatingRevenue1SummaryOfBusinessResults,2080000000.0,2434000000.0,2229000000.0,2433000000.0,2395000000.0,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,49089000000.0,jpcrp_cor:NetAssetsSummaryOfBusinessResults,41249000000.0,42830000000.0,45601000000.0,46077000000.0,49089000000.0,19064000.0,4.3999999999999995,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,76.6,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,38.0,113.27,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,19064000.0,13842904000.0,7027930000.0,2051784000.0,jppfs_cor:OperatingIncome,2965000000.0,jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,-2009000000.0,jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,6310000000.0,3150483000.0,7165062000.0,107036000.0,jppfs_cor:InterestExpensesNOE,E04304,9319,2026-03-31,中央倉庫,プライム（内国株式）,倉庫・運輸関連業,運輸・物流,TOPIX Small 2
S100YF4O,連結,40033000000.0,42404000000.0,40557000000.0,40563000000.0,36616000000.0,jpcrp_cor:NetSalesSummaryOfBusinessResults,2060000000.0,3882000000.0,2732000000.0,3608000000.0,-460000000.0,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,36966000000.0,jpcrp_cor:NetAssetsSummaryOfBusinessResults,34620000000.0,36286000000.0,37790000000.0,39192000000.0,36966000000.0,20900000.0,-4.8,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,74.9,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,50.0,-88.57,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,20900000.0,22217000000.0,6930000000.0,-647000000.0,jppfs_cor:OperatingIncome,3480000000.0,jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,1779000000.0,jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,8273000000.0,965000000.0,3749000000.0,55000000.0,jppfs_cor:InterestExpensesNOE,E04803,9742,2026-03-31,アイネス,プライム（内国株式）,情報・通信業,情報通信・サービスその他,TOPIX Small 2
S100YF4V,連結,1765559000000.0,1896231000000.0,1950583000000.0,2090808000000.0,2215384000000.0,jpcrp_cor:NetSalesSummaryOfBusinessResults,117239000000.0,146076000000.0,151633000000.0,193594000000.0,236089000000.0,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,2008779000000.0,jpcrp_cor:NetAssetsSummaryOfBusinessResults,1333467000000.0,1551029000000.0,1705345000000.0,1804523000000.0,2008779000000.0,1466912244.0,8.6,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,15.2,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,46.0,112.98,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,1466912244.0,6616807000000.0,4003663000000.0,240428000000.0,jppfs_cor:OperatingIncome,-367537000000.0,jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,-33938000000.0,jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,346045000000.0,,7456371000000.0,9371000000.0,jppfs_cor:InterestExpensesNOE,E04788,8593,2026-03-31,三菱ＨＣキャピタル,プライム（内国株式）,その他金融業,金融（除く銀行）,TOPIX Mid400
S100YF4W,連結,46483000000.0,50160000000.0,51225000000.0,54286000000.0,59116000000.0,jpcrp_cor:NetSalesSummaryOfBusinessResults,3814000000.0,4654000000.0,4265000000.0,4764000000.0,5208000000.0,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,52583000000.0,jpcrp_cor:NetAssetsSummaryOfBusinessResults,35228000000.0,38399000000.0,44159000000.0,46789000000.0,52583000000.0,15420000.0,9.700000000000001,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,74.8,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,113.0,312.16,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,15420000.0,42186000000.0,13607000000.0,4710000000.0,jppfs_cor:OperatingIncome,2819000000.0,jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,-2374000000.0,jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,8915000000.0,2426000000.0,700000000.0,9000000.0,jppfs_cor:InterestExpensesNOE,E02267,7723,2026-03-31,愛知時計電機,プライム（内国株式）,精密機器,電機・精密,TOPIX Small 2
S100YF50,連結,58169000000.0,63740000000.0,65292000000.0,69749000000.0,65845000000.0,jpcrp_cor:NetSalesSummaryOfBusinessResults,1126000000.0,586000000.0,145000000.0,514000000.0,356000000.0,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,41791000000.0,jpcrp_cor:NetAssetsSummaryOfBusinessResults,37093000000.0,38700000000.0,40747000000.0,40927000000.0,41791000000.0,24733466.0,,,50.2,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,17.0,-31.97,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,24733466.0,47385000000.0,26682000000.0,381000000.0,jppfs_cor:OperatingIncome,1584000000.0,jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,-2250000000.0,jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,7717000000.0,2965000000.0,26476000000.0,407000000.0,jppfs_cor:InterestExpensesNOE,E02303,7702,2026-03-31,ＪＭＳ,スタンダード（内国株式）,精密機器,電機・精密,TOPIX Small 2
S100YF55,連結,78648000000.0,85335000000.0,82046000000.0,85214000000.0,85338000000.0,jpcrp_cor:NetSalesSummaryOfBusinessResults,1195000000.0,2289000000.0,1767000000.0,1704000000.0,1316000000.0,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,77845000000.0,jpcrp_cor:NetAssetsSummaryOfBusinessResults,72780000000.0,72899000000.0,75184000000.0,76282000000.0,77845000000.0,29342454.0,1.3,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,77.60000000000001,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,28.0,33.91,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,29342454.0,50919000000.0,18838000000.0,852000000.0,jppfs_cor:OperatingIncome,-731000000.0,jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,-1753000000.0,jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,9930000000.0,2032000000.0,,8000000.0,jppfs_cor:InterestExpensesNOE,E01444,5909,2026-03-31,コロナ,スタンダード（内国株式）,金属製品,建設・資材,TOPIX Small 2
S100YF57,連結,335138000000.0,426684000000.0,410073000000.0,438268000000.0,499677000000.0,jpcrp_cor:RevenueIFRSSummaryOfBusinessResults,126268000000.0,220332000000.0,198283000000.0,200750000000.0,238916000000.0,jpcrp_cor:ProfitLossBeforeTaxIFRSSummaryOfBusinessResults,1685215000000.0,jpcrp_cor:EquityAttributableToOwnersOfParentIFRSSummaryOfBusinessResults,975661000000.0,1100046000000.0,1235325000000.0,1361924000000.0,1685215000000.0,889632195.0,13.5,jpcrp_cor:RateOfReturnOnEquityIFRSSummaryOfBusinessResults,65.4,jpcrp_cor:RatioOfOwnersEquityToGrossAssetsIFRSSummaryOfBusinessResults,71.0,,,889632195.0,1310335000000.0,827430000000.0,166725000000.0,jpigp_cor:OperatingProfitLossIFRS,213572000000.0,jpcrp_cor:CashFlowsFromUsedInOperatingActivitiesIFRSSummaryOfBusinessResults,-506137000000.0,jpcrp_cor:CashFlowsFromUsedInInvestingActivitiesIFRSSummaryOfBusinessResults,711397000000.0,18268000000.0,660000000000.0,155000000.0,jpigp_cor:FinancialLiabilitiesMeasuredAtAmortizedCostInterestExpensesIFRS,E00923,4507,2026-03-31,塩野義製薬,プライム（内国株式）,医薬品,医薬品,TOPIX Large70
S100YF5H,連結,103760000000.0,118086000000.0,129127000000.0,132905000000.0,115025000000.0,jpcrp_cor:NetSalesSummaryOfBusinessResults,7689000000.0,6298000000.0,10538000000.0,12616000000.0,11055000000.0,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,99510000000.0,jpcrp_cor:NetAssetsSummaryOfBusinessResults,71943000000.0,76718000000.0,82363000000.0,91569000000.0,99510000000.0,17474210.0,9.2,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,60.699999999999996,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,151.0,168.03,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,17474210.0,82479000000.0,48509000000.0,8598000000.0,jppfs_cor:OperatingIncome,15160000000.0,jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,-1828000000.0,jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,17477000000.0,3589000000.0,16402000000.0,391000000.0,jppfs_cor:InterestExpensesNOE,E21955,3443,2026-03-31,川田テクノロジーズ,プライム（内国株式）,金属製品,建設・資材,TOPIX Small 2
S100YF5I,個別,8547875000.0,17532879000.0,18294607000.0,21347826000.0,24192829000.0,jpcrp_cor:NetSalesSummaryOfBusinessResults,-3108782000.0,2815489000.0,937870000.0,1755284000.0,3276450000.0,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,12184364000.0,jpcrp_cor:NetAssetsSummaryOfBusinessResults,3364434000.0,6607568000.0,7539918000.0,9446883000.0,12184364000.0,12170000.0,28.000000000000004,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,35.5,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,40.0,252.12,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,12170000.0,8880275000.0,11630315000.0,3818053000.0,jppfs_cor:OperatingIncome,4573528000.0,jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,-1592611000.0,jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,6426303000.0,1576471000.0,13613000000.0,527133000.0,jppfs_cor:InterestExpensesNOE,E35136,4691,2026-03-31,ワシントンホテル,スタンダード（内国株式）,サービス業,情報通信・サービスその他,-
S100YF5T,連結,23618818000.0,27107081000.0,24993535000.0,25542740000.0,26400941000.0,jpcrp_cor:OperatingRevenue1SummaryOfBusinessResults,862740000.0,958188000.0,1233322000.0,1179416000.0,1042931000.0,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,25556629000.0,jpcrp_cor:NetAssetsSummaryOfBusinessResults,20080332000.0,21912715000.0,23545188000.0,24424841000.0,25556629000.0,8258000.0,2.9000000000000004,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,54.900000000000006,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,130.0,82.91,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,8258000.0,10281192000.0,4216215000.0,1115889000.0,jppfs_cor:OperatingIncome,1684724000.0,jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,-890034000.0,jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,5647444000.0,660000000.0,9246794000.0,97391000.0,jppfs_cor:InterestExpensesNOE,E04317,9322,2026-03-31,川西倉庫,スタンダード（内国株式）,倉庫・運輸関連業,運輸・物流,-
S100YF5Z,連結,23590897000.0,27794894000.0,29487181000.0,32501017000.0,33924750000.0,jpcrp_cor:NetSalesSummaryOfBusinessResults,3423622000.0,4543550000.0,5029826000.0,4611324000.0,4689881000.0,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,19379937000.0,jpcrp_cor:NetAssetsSummaryOfBusinessResults,12098383000.0,13724770000.0,16420441000.0,17842102000.0,19379937000.0,18850676.0,22.400000000000002,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,74.7,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,71.0,74.11,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,56552028.0,17682584000.0,6208972000.0,4583690000.0,jppfs_cor:OperatingIncome,2727310000.0,jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,-2708442000.0,jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,13138765000.0,885657000.0,80001000.0,1404000.0,jppfs_cor:InterestExpensesNOE,E05232,4318,2026-03-31,クイック,プライム（内国株式）,サービス業,情報通信・サービスその他,TOPIX Small 2
S100YF6A,連結,657847000000.0,688655000000.0,708538000000.0,678395000000.0,788669000000.0,jpcrp_cor:NetSalesSummaryOfBusinessResults,52723000000.0,59699000000.0,68355000000.0,69036000000.0,38249000000.0,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,568309000000.0,jpcrp_cor:NetAssetsSummaryOfBusinessResults,374239000000.0,410197000000.0,477326000000.0,538054000000.0,568309000000.0,30287810.0,4.3999999999999995,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,13.100000000000001,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,158.0,239.13,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,90863430.0,2412466000000.0,1654323000000.0,40542000000.0,jppfs_cor:OperatingIncome,-164915000000.0,jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,1170000000.0,jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,79911000000.0,,2612377000000.0,4320000000.0,jppfs_cor:InterestExpensesNOE,E05438,8424,2026-03-31,芙蓉総合リース,プライム（内国株式）,その他金融業,金融（除く銀行）,TOPIX Mid400
S100YF6G,連結,2434354000.0,2696814000.0,2808027000.0,3028187000.0,3232180000.0,jpcrp_cor:NetSalesSummaryOfBusinessResults,166756000.0,236432000.0,208984000.0,-42141000.0,236763000.0,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,1989338000.0,jpcrp_cor:NetAssetsSummaryOfBusinessResults,1711451000.0,1835094000.0,1946719000.0,1872662000.0,1989338000.0,7280700.0,7.8,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,74.5,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,6.0,10.95,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,7280700.0,860130000.0,592050000.0,229453000.0,jppfs_cor:OperatingIncome,760154000.0,jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,-619321000.0,jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,608602000.0,608446000.0,154240000.0,1447000.0,jppfs_cor:InterestExpensesNOE,E05551,3796,2026-03-31,いい生活,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他,-
S100YF6I,個別,3416141000.0,3919472000.0,3630562000.0,3377900000.0,3672504000.0,jpcrp_cor:NetSalesSummaryOfBusinessResults,205261000.0,280393000.0,144083000.0,83093000.0,337491000.0,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,2773600000.0,jpcrp_cor:NetAssetsSummaryOfBusinessResults,2474135000.0,2651614000.0,2717479000.0,2641732000.0,2773600000.0,6999000.0,6.4,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,80.9,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,7.0,24.84,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,6999000.0,3328952000.0,649792000.0,331816000.0,jppfs_cor:OperatingIncome,107465000.0,jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,-5890000.0,jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,2247860000.0,1000000.0,,,,E05736,3622,2026-03-31,ネットイヤーグループ,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他,-
S100YF73,連結,225079000000.0,235864000000.0,225781000000.0,221644000000.0,227872000000.0,jpcrp_cor:NetSalesSummaryOfBusinessResults,18594000000.0,19115000000.0,14762000000.0,14838000000.0,8248000000.0,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,144362000000.0,jpcrp_cor:NetAssetsSummaryOfBusinessResults,157887000000.0,171284000000.0,126810000000.0,133696000000.0,144362000000.0,70302608.0,5.1,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,62.1,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,60.0,104.87,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,70302608.0,130657000000.0,52893000000.0,8937000000.0,jppfs_cor:OperatingIncome,16988000000.0,jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,-24385000000.0,jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,48499000000.0,23746000000.0,41750000000.0,817000000.0,jppfs_cor:InterestExpensesNOE,E01828,6807,2026-03-31,日本航空電子工業,プライム（内国株式）,電気機器,電機・精密,TOPIX Small 1
S100YF74,連結,1344147000000.0,1373209000000.0,1424822000000.0,1457609000000.0,1512571000000.0,jpcrp_cor:NetSalesSummaryOfBusinessResults,81249000000.0,83661000000.0,98702000000.0,115920000000.0,119239000000.0,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,1267106000000.0,jpcrp_cor:NetAssetsSummaryOfBusinessResults,1148413000000.0,1148245000000.0,1236687000000.0,1208778000000.0,1267106000000.0,524480000.0,8.94,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,58.53,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,40.0,235.48,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,439480000.0,859436000000.0,380179000000.0,101039000000.0,jppfs_cor:OperatingIncome,40367000000.0,jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,-73641000000.0,jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,243564000000.0,87700000000.0,263560000000.0,2581000000.0,jppfs_cor:InterestExpensesNOE,E00693,7912,2026-03-31,大日本印刷,プライム（内国株式）,その他製品,情報通信・サービスその他,TOPIX Mid400
S100YF75,連結,34373668000.0,35507855000.0,37856480000.0,41147032000.0,43325923000.0,jpcrp_cor:NetSalesSummaryOfBusinessResults,3358596000.0,3745210000.0,4523503000.0,5858004000.0,6617311000.0,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,22935888000.0,jpcrp_cor:NetAssetsSummaryOfBusinessResults,11975452000.0,13584013000.0,16108119000.0,19508514000.0,22935888000.0,87849400.0,20.200000000000003,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,60.0,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,12.5,50.07,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,87849400.0,27963309000.0,10814854000.0,6533894000.0,jppfs_cor:OperatingIncome,6268023000.0,jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,49547000.0,jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,22619318000.0,337000000.0,5293941000.0,35636000.0,jppfs_cor:InterestExpensesNOE,E05306,2749,2026-03-31,ＪＰホールディングス,プライム（内国株式）,サービス業,情報通信・サービスその他,TOPIX Small 1
S100YF7I,連結,10921759000000.0,15016554000000.0,12344557000000.0,12322494000000.0,11765470000000.0,jpcrp_cor:RevenueIFRSSummaryOfBusinessResults,771789000000.0,257435000000.0,367864000000.0,88219000000.0,448755000000.0,jpcrp_cor:ProfitLossBeforeTaxIFRSSummaryOfBusinessResults,3369775000000.0,jpcrp_cor:EquityAttributableToOwnersOfParentIFRSSummaryOfBusinessResults,2860797000000.0,2859832000000.0,3227213000000.0,3100660000000.0,3369775000000.0,3032851000.0,8.0,jpcrp_cor:RateOfReturnOnEquityIFRSSummaryOfBusinessResults,37.1,jpcrp_cor:RatioOfOwnersEquityToGrossAssetsIFRSSummaryOfBusinessResults,34.0,,,2706767000.0,4292856000000.0,2711263000000.0,466627000000.0,jpigp_cor:OperatingProfitLossIFRS,619983000000.0,jpcrp_cor:CashFlowsFromUsedInOperatingActivitiesIFRSSummaryOfBusinessResults,-251951000000.0,jpcrp_cor:CashFlowsFromUsedInInvestingActivitiesIFRSSummaryOfBusinessResults,877295000000.0,305640000000.0,2191495000000.0,37789000000.0,jpigp_cor:FinancialLiabilitiesMeasuredAtAmortizedCostInterestExpensesIFRS,E24050,5020,2026-03-31,ＥＮＥＯＳホールディングス,プライム（内国株式）,石油・石炭製品,エネルギー資源,TOPIX Large70
S100YF7M,連結,510439000000.0,559240000000.0,578913000000.0,619513000000.0,670125000000.0,jpcrp_cor:NetSalesSummaryOfBusinessResults,86248000000.0,65887000000.0,63042000000.0,78249000000.0,95202000000.0,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,817352000000.0,jpcrp_cor:NetAssetsSummaryOfBusinessResults,589594000000.0,642446000000.0,703225000000.0,727506000000.0,817352000000.0,297956996.0,7.8,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,65.0,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,80.0,206.32,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,292243496.0,730638000000.0,167056000000.0,94997000000.0,jppfs_cor:OperatingIncome,137989000000.0,jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,-77121000000.0,jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,199643000000.0,55848000000.0,244634000000.0,3269000000.0,jppfs_cor:InterestExpensesNOE,E01137,5333,2026-03-31,ＮＧＫ,プライム（内国株式）,ガラス・土石製品,建設・資材,TOPIX Mid400
S100YF7Q,連結,14645401000.0,16450685000.0,22177523000.0,22761078000.0,26711875000.0,jpcrp_cor:NetSalesSummaryOfBusinessResults,2570864000.0,2920333000.0,3724401000.0,4099798000.0,3712359000.0,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,23920386000.0,jpcrp_cor:NetAssetsSummaryOfBusinessResults,13834422000.0,15012625000.0,17059267000.0,18580027000.0,23920386000.0,19896000.0,15.2,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,59.699999999999996,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,77.0,151.33,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,19896000.0,29039500000.0,8419637000.0,3740759000.0,jppfs_cor:OperatingIncome,-2099647000.0,jpcrp_cor:NetCashProvidedByUsedInOperatingActivitiesSummaryOfBusinessResults,-2060330000.0,jpcrp_cor:NetCashProvidedByUsedInInvestingActivitiesSummaryOfBusinessResults,10249052000.0,406407000.0,4896000000.0,35231000.0,jppfs_cor:InterestExpensesNOE,E05135,4792,2026-03-31,山田コンサルティンググループ,プライム（内国株式）,サービス業,情報通信・サービスその他,TOPIX Small 2
